index,quality
251,3770
252,3770
253,3770
254,3770
255,3770
256,3770
257,3770
258,3770
259,3770
260,3770
261,3770
262,3770
263,3770
264,3770
265,3770
266,3770
267,3770
268,3770
269,3770
270,3770
271,3770
272,3770
273,3770
274,3770
275,3770
276,3770
277,3770
278,3770
279,3770
280,3770
281,3770
282,3770
283,3770
284,3770
285,3770
286,3770
287,3770
288,3770
289,3770
290,3770
291,3770
292,3770
293,3770
294,3770
295,3770
296,3770
297,3770
298,3770
299,3770
300,3770
301,3770
302,3770
303,3770
304,3770
305,3770
306,3770
307,3770
308,3770
309,3770
310,3770
311,3770
312,3770
313,3770
314,3770
315,3770
316,3770
317,3770
318,3770
319,3770
320,3770
321,3770
322,3770
323,3770
324,3770
325,3770
326,3770
327,3770
328,3770
329,3770
330,3770
331,3770
332,3770
333,3770
334,3770
335,3770
336,3770
337,3770
338,3770
339,3770
340,3770
341,3770
342,3770
343,3770
344,3770
345,3770
346,3770
347,3770
348,3770
349,3770
350,3770
351,3770
352,3770
353,3770
354,3770
355,3770
356,3770
357,3770
358,3770
359,3770
360,3770
361,3770
362,3770
363,3770
364,3770
365,3770
366,3770
367,3770
368,3770
369,3770
370,3770
371,3770
372,3770
373,3770
374,3770
375,3770
376,3770
377,3770
378,3770
379,3770
380,3770
381,3770
382,3770
383,3770
384,3770
385,3770
386,3770
387,3770
388,3770
389,3770
390,3770
391,3770
392,3770
393,3770
394,3770
395,3770
396,3770
397,3770
398,3770
399,3770
400,3770
401,3770
402,3770
403,3770
404,3770
405,3770
406,3770
407,3770
408,3770
409,3770
410,3770
411,3770
412,3770
413,3770
414,3770
415,3770
416,3770
417,3770
418,3770
419,3770
420,3770
421,3770
422,3770
423,3770
424,3770
425,3770
426,3770
427,3770
428,3770
429,3770
430,3770
431,3770
432,3770
433,3770
434,3770
435,3770
436,3770
437,3770
438,3770
439,3770
440,3770
441,3770
442,3770
443,3770
444,3770
445,3770
446,3770
447,3770
448,3770
449,3770
450,3770
451,3770
452,3770
453,3770
454,3770
455,3770
456,3770
457,3770
458,3770
459,3770
460,3770
461,3770
462,3770
463,3770
464,3770
465,3770
466,3770
467,3770
468,3770
469,3770
470,3770
471,3770
472,3770
473,3770
474,3770
475,3770
476,3770
477,3770
478,3770
479,3770
480,3770
481,3770
482,3770
483,3770
484,3770
485,3770
486,3770
487,3770
488,3770
489,3770
490,3770
491,3770
492,3770
493,3770
494,3770
495,3770
496,3770
497,3770
498,3770
499,3770
500,3770
501,3770
502,3770
503,3770
504,3770
505,3770
506,3770
507,3770
508,3770
509,3770
510,3770
511,3770
512,3770
513,3770
514,3770
515,3770
516,3770
517,3770
518,3770
519,3770
520,3770
521,3770
522,3770
523,3770
524,3770
525,3770
526,3770
527,3770
528,3770
529,3770
530,3770
531,3770
532,3770
533,3770
534,3770
535,3770
536,3770
537,3770
538,3770
539,3770
540,3770
541,3770
542,3770
543,3770
544,3770
545,3770
546,3770
547,3770
548,3770
549,3770
550,3770
551,3770
552,3770
553,3770
554,3770
555,3770
556,3770
557,3770
558,3770
559,3770
560,3770
561,3770
562,3770
563,3770
564,3770
565,3770
566,3770
567,3770
568,3770
569,3770
570,3770
571,3770
572,3770
573,3770
574,3770
575,3770
576,3770
577,3770
578,3770
579,3770
580,3770
581,3770
582,3770
583,3770
584,3770
585,3770
586,3770
587,3770
588,3770
589,3770
590,3770
591,3770
592,3770
593,3770
594,3770
595,3770
596,3770
597,3770
598,3770
599,3770
600,3770
601,3770
602,3770
603,3770
604,3770
605,3770
606,3770
607,3770
608,3770
609,3770
610,3770
611,3770
612,3770
613,3770
614,3770
615,3770
616,3770
617,3770
618,3770
619,3770
620,3770
621,3770
622,3770
623,3770
624,3770
625,3770
626,3770
627,3770
628,3770
629,3770
630,3770
631,3770
632,3770
633,3770
634,3770
635,3770
636,3770
637,3770
638,3770
639,3770
640,3770
641,3770
642,3770
643,3770
644,3770
645,3770
646,3770
647,3770
648,3770
649,3770
650,3770
651,3770
652,3770
653,3770
654,3770
655,3770
656,3770
657,3770
658,3770
659,3770
660,3770
661,3770
662,3770
663,3770
664,3770
665,3770
666,3770
667,3770
668,3770
669,3770
670,3770
671,3770
672,3770
673,3770
674,3770
675,3770
676,3770
677,3770
678,3770
679,3770
680,3770
681,3770
682,3770
683,3770
684,3770
685,3770
686,3770
687,3770
688,3770
689,3770
690,3770
691,3770
692,3770
693,3770
694,3770
695,3770
696,3770
697,3770
698,3770
699,3770
700,3770
701,3770
702,3770
703,3770
704,3770
705,3770
706,3770
707,3770
708,3770
709,3770
710,3770
711,3770
712,3770
713,3770
714,3770
715,3770
716,3770
717,3770
718,3770
719,3770
720,3770
721,3770
722,3770
723,3770
724,3770
725,3770
726,3770
727,3770
728,3770
729,3770
730,3770
731,3770
732,3770
733,3770
734,3770
735,3770
736,3770
737,3770
738,3770
739,3770
740,3770
741,3770
742,3770
743,3770
744,3770
745,3770
746,3770
747,3770
748,3770
749,3770
750,3770
751,3770
752,3770
753,3770
754,3770
755,3770
756,3770
757,3770
758,3770
759,3770
760,3770
761,3770
762,3770
763,3770
764,3770
765,3770
766,3770
767,3770
768,3770
769,3770
770,3770
771,3770
772,3770
773,3770
774,3770
775,3770
776,3770
777,3770
778,3770
779,3770
780,3770
781,3770
782,3770
783,3770
784,3770
785,3770
786,3770
787,3770
788,3770
789,3770
790,3770
791,3770
792,3770
793,3770
794,3770
795,3770
796,3770
797,3770
798,3770
799,3770
800,3770
801,3770
802,3770
803,3770
804,3770
805,3770
806,3770
807,3770
808,3770
809,3770
810,3770
811,3770
812,3770
813,3770
814,3770
815,3770
816,3770
817,3770
818,3770
819,3770
820,3770
821,3770
822,3770
823,3770
824,3770
825,3770
826,3770
827,3770
828,3770
829,3770
830,3770
831,3770
832,3770
833,3770
834,3770
835,3770
836,3770
837,3770
838,3770
839,3770
840,3770
841,3770
842,3770
843,3770
844,3770
845,3770
846,3770
847,3770
848,3770
849,3770
850,3770
851,3770
852,3770
853,3770
854,3770
855,3770
856,3770
857,3770
858,3770
859,3770
860,3770
861,3770
862,3770
863,3770
864,3770
865,3770
866,3770
867,3770
868,3770
869,3770
870,3770
871,3770
872,3770
873,3770
874,3770
875,3770
876,3770
877,3770
878,3770
879,3770
880,3770
881,3770
882,3770
883,3770
884,3770
885,3770
886,3770
887,3770
888,3770
889,3770
890,3770
891,3770
892,3770
893,3770
894,3770
895,3770
896,3770
897,3770
898,3770
899,3770
900,3770
901,3770
902,3770
903,3770
904,3770
905,3770
906,3770
907,3770
908,3770
909,3770
910,3770
911,3770
912,3770
913,3770
914,3770
915,3770
916,3770
917,3770
918,3770
919,3770
920,3770
921,3770
922,3770
923,3770
924,3770
925,3770
926,3770
927,3770
928,3770
929,3770
930,3770
931,3770
932,3770
933,3770
934,3770
935,3770
936,3770
937,3770
938,3770
939,3770
940,3770
941,3770
942,3770
943,3770
944,3770
945,3770
946,3770
947,3770
948,3770
949,3770
950,3770
951,3770
952,3770
953,3770
954,3770
955,3770
956,3770
957,3770
958,3770
959,3770
960,3770
961,3770
962,3770
963,3770
964,3770
965,3770
966,3770
967,3770
968,3770
969,3770
970,3770
971,3770
972,3770
973,3770
974,3770
975,3770
976,3770
977,3770
978,3770
979,3770
980,3770
981,3770
982,3770
983,3770
984,3770
985,3770
986,3770
987,3770
988,3770
989,3770
990,3770
991,3770
992,3770
993,3770
994,3770
995,3770
996,3770
997,3770
998,3770
999,3770
