index,quality
112,2.1588958e-06
113,2.078093e-08
114,0.0001740765
115,2.0609168e-07
116,3.1867174e-08
117,1.7416708e-10
118,5.2000515e-14
119,1.2038623e-11
120,9.586406e-09
121,0.002553556
122,4.187125e-06
123,8.533301e-13
124,1.23825386e-08
125,3.111689e-12
126,2.0139252e-05
127,2.612769e-08
128,8.342445e-10
129,9.8477226e-11
130,1.05118005e-07
131,7.398793e-07
132,1.7883758e-07
133,5.772589e-10
134,2.0629943e-06
135,1.1699023e-21
136,1.5742085e-08
137,1.8538802e-09
138,5.0649727e-11
139,3.2338925e-12
140,6.6934305e-08
141,1.9959215e-07
142,1.0036332e-08
143,5.2450412e-11
144,1.0180383e-09
145,0.0039086947
146,1.0858492e-11
147,3.440569e-07
148,1.663417e-12
149,6.7996385e-16
150,1.0036332e-08
151,1.7512403e-15
152,5.2968545e-09
153,0.010647578
154,2.8501867e-13
155,3.7188638e-12
156,1.0919954e-08
157,8.855724e-09
158,0.00019839668
159,0.97011125
160,1.0405769e-05
161,1.5742085e-08
162,2.9148083e-07
163,1.6257582e-08
164,3.3301822e-07
165,1.0195419e-06
166,3.2350993e-09
167,7.2840685e-08
168,3.645843e-08
169,9.595519e-07
170,2.749473e-09
171,1.0452044e-09
172,2.9510856e-11
173,1.9557385e-09
174,7.685673e-10
175,2.8082022e-07
176,9.630367e-13
177,9.07892e-06
178,1.1155386e-08
179,0.00014164344
180,2.791196e-08
181,1.4100468e-07
182,2.2037551e-07
183,9.616777e-18
184,8.208544e-09
185,1.6609937e-11
186,5.5068827e-12
187,2.7016849e-09
188,2.3535786e-06
189,1.9598087e-08
190,5.743257e-12
191,1.5180386e-09
192,0.0001286506
193,3.859094e-09
194,1.2142935e-07
195,3.5936347e-07
196,6.956361e-11
197,6.103831e-08
198,2.1221063e-09
199,8.246173e-08
200,5.9412192e-05
201,1.4923933e-09
202,3.502324e-11
203,1.151184e-07
204,0.00020446081
205,0.00017462674
206,9.4865346e-14
207,3.8293237e-08
208,8.957324e-16
209,2.7006206e-09
210,5.7227895e-18
211,3.8949235e-09
212,9.215669e-08
213,6.398214e-10
214,2.985821e-10
215,0.00043002336
216,1.6084395e-09
217,0.017210446
218,1.5888944e-10
219,1.4958918e-08
220,1.2466851e-10
221,9.013462e-08
222,2.2264944e-10
223,5.5956246e-08
224,8.659055e-14
225,5.8739636e-07
226,1.440893e-08
227,3.1078528e-07
228,9.988525e-14
229,1.3964775e-11
230,5.086729e-07
231,1.3868414e-09
232,1.6735914e-09
233,2.5342741e-08
234,3.7238295e-13
235,5.593911e-09
236,1.8987913e-08
237,9.6281404e-08
238,8.352862e-06
239,5.089949e-10
240,1.2068322e-12
241,5.428704e-05
242,1.0292854e-13
243,1.8421667e-07
244,3.897731e-06
245,5.427843e-07
246,3.207653e-09
247,1.0768782e-13
248,1.2088057e-07
249,1.2934962e-12
250,2.1845879e-06
251,9.104433e-09
252,9.538105e-12
253,2.150903e-12
254,1.098066e-12
255,2.52078e-14
256,1.9510223e-11
257,2.0203789e-12
258,1.8236895e-11
259,2.0605496e-08
260,1.6742214e-09
261,9.542018e-12
262,1.4930179e-06
263,1.191389e-11
264,1.0343197e-06
265,6.6706935e-12
266,1.9510223e-11
267,4.4815575e-08
268,3.2629568e-09
269,2.826429e-10
270,7.897664e-13
271,0.6593538
272,4.607668e-10
273,5.2155915e-08
274,1.4127222e-11
275,3.9956812e-11
276,1.4198973e-15
277,1.745137e-10
278,7.490268e-08
279,2.917764e-05
280,2.8252922e-10
281,1.4032886e-20
282,4.9689863e-10
283,1.8987913e-08
284,1.7003511e-05
285,2.4571764e-10
286,9.443235e-13
287,3.4525688e-17
288,0.00035496175
289,1.01875175e-11
290,9.204623e-15
291,1.4576946e-08
292,0.706055
293,3.9515102e-09
294,0.01966456
295,7.2694884e-06
296,8.5757296e-13
297,4.517985e-05
298,3.4371814e-09
299,1.143412e-13
300,2.4377854e-11
301,1.8696479e-08
302,1.555825e-07
303,5.567484e-07
304,9.57558e-06
305,6.707428e-09
306,4.190971e-06
307,2.0299289e-14
308,3.111689e-12
309,1.0577434e-10
310,2.2694114e-12
311,5.8976726e-11
312,7.976458e-11
313,8.5070404e-08
314,3.6270574e-08
315,3.872006e-12
316,1.5316479e-06
317,1.0608132e-05
318,8.6252855e-10
319,4.615005e-08
320,2.8507406e-08
321,0.00014984178
322,1.5139102e-08
323,1.5121883e-05
324,9.544749e-09
325,4.4113307e-11
326,1.2125954e-25
327,6.19337e-13
328,1.3753046e-12
329,6.139187e-08
330,3.4237237e-09
331,3.623438e-08
332,8.0881054e-13
333,1.3058878e-09
334,2.7492149e-09
335,1.3866222e-10
336,4.32382e-07
337,3.3837497e-07
338,3.2331596e-11
339,2.0298327e-07
340,2.3690345e-09
341,2.1842103e-10
342,8.73538e-09
343,4.3708304e-10
344,1.2718207e-11
345,5.3428406e-10
346,1.0772294e-08
347,2.302943e-11
348,2.8083454e-11
349,3.525075e-08
350,5.6583005e-08
351,7.2867903e-09
352,1.2001376e-10
353,7.623022e-11
354,5.217215e-10
355,0.0009600752
356,2.3343447e-13
357,2.462981e-07
358,2.548616e-09
359,3.5699189e-12
360,7.268653e-07
361,3.7216554e-09
362,1.3947042e-12
363,3.963761e-09
364,1.8584048e-13
365,9.44465e-10
366,1.0035407e-07
367,0.9990007
368,3.7113505e-19
369,1.083676e-06
370,5.3065313e-10
371,7.332621e-12
372,0.0009967044
373,2.4581079e-14
374,8.791091e-06
375,3.2390692e-14
376,6.8767736e-10
377,2.547218e-06
378,3.6052707e-09
379,1.0201254e-06
380,2.8637456e-16
381,1.9658284e-08
382,1.0522434e-14
383,2.217914e-07
384,5.031381e-08
385,6.773068e-07
386,9.828307e-19
387,4.1381726e-10
388,2.7831974e-13
389,2.8323163e-10
390,1.0403194e-11
391,2.4637307e-06
392,2.3066123e-14
393,3.3409034e-07
394,5.378359e-11
395,4.6208155e-11
396,5.89313e-10
397,1.36635755e-11
398,8.969172e-14
399,1.205424e-08
400,6.3828365e-12
401,2.7966662e-10
402,1.3646961e-10
403,3.924187e-12
404,1.2605046e-09
405,3.1069278e-09
406,1.5996889e-17
407,8.273387e-05
408,1.3462033e-12
409,5.370132e-08
410,3.924187e-12
411,1.2822816e-06
412,7.741088e-06
413,2.9592147e-07
414,4.8693296e-11
415,1.9712033e-16
416,6.8835675e-07
417,1.01248885e-08
418,9.649067e-09
419,1.2365236e-08
420,2.2451574e-18
421,1.2636697e-08
422,2.6087546e-08
423,3.0514475e-09
424,8.9337615e-10
425,1.4791881e-08
426,3.7630798e-11
427,3.4799086e-10
428,3.0351601e-09
429,1.1961739e-11
430,1.4241672e-12
431,1.9101392e-09
432,5.4880563e-13
433,8.7442995e-09
434,3.97414e-12
435,4.0401997e-07
436,3.693194e-11
437,1.6648198e-06
438,2.9934754e-06
439,0.00034145906
440,1.8431592e-07
441,1.1633479e-11
442,1.7338325e-10
443,3.976172e-13
444,8.603497e-08
445,5.3639103e-12
446,1.5720546e-10
447,4.7102932e-07
448,5.5270142e-08
449,3.9937786e-11
450,8.402893e-06
451,2.0634578e-13
452,3.581333e-05
453,2.2506615e-08
454,7.720401e-09
455,0.4208214
456,4.0767147e-12
457,1.1527216e-11
458,8.2033395e-08
459,0.015840942
460,2.355855e-10
461,1.9713157e-15
462,4.1718323e-10
463,5.458402e-07
464,2.5723282e-10
465,8.196828e-13
466,3.1803544e-09
467,9.0223246e-10
468,6.436161e-08
469,2.3719512e-07
470,0.00013048747
471,7.742559e-08
472,6.9172614e-09
473,2.723142e-06
474,4.899341e-08
475,6.7480683e-09
476,2.2421689e-07
477,3.464706e-09
478,2.640435e-12
479,8.112961e-10
480,3.5833637e-08
481,8.258021e-10
482,1.4351529e-09
483,1.239201e-09
484,6.526797e-10
485,2.396169e-09
486,4.5731835e-10
487,3.1717995e-10
488,0.26295927
489,2.3939819e-08
490,1.5850464e-08
491,7.5981834e-06
492,1.3105969e-06
493,5.648915e-16
494,0.117682576
495,3.4859546e-10
496,1.9218154e-12
497,2.4029321e-05
498,3.8950113e-10
499,1.8093368e-13
500,2.0797941e-15
501,2.8612305e-06
502,1.9204348e-08
503,7.25387e-15
504,1.692031e-05
505,1.6456911e-09
506,1.6425963e-12
507,3.0611493e-06
508,7.0517294e-09
509,9.627721e-08
510,1.05118005e-07
511,0.012994689
512,5.6915674e-06
513,1.9715436e-10
514,1.0700065e-05
515,1.1315076e-08
516,9.225141e-08
517,4.103951e-18
518,9.441908e-13
519,1.7940097e-12
520,9.978268e-10
521,5.020623e-07
522,2.5863334e-10
523,4.4054901e-10
524,1.8831126e-09
525,3.2352787e-08
526,1.4144063e-16
527,1.2068021e-14
528,8.185079e-09
529,8.839906e-09
530,8.1250257e-10
531,1.2410679e-07
532,5.390005e-09
533,7.5848545e-09
534,9.882674e-11
535,3.75561e-10
536,3.1868067e-06
537,0.00025494493
538,2.8203089e-12
539,5.879281e-09
540,3.4457005e-13
541,1.015169e-08
542,4.943938e-13
543,2.0639974e-09
544,9.6568034e-18
545,4.1433657e-09
546,9.388993e-10
547,0.0019431014
548,2.2902178e-08
549,8.2860575e-16
550,7.47152e-12
551,1.3462033e-12
552,4.374385e-10
553,0.00015877666
554,6.5003874e-06
555,5.1786966e-09
556,0.00033205264
557,1.865155e-10
558,3.8753147e-09
559,1.0120073e-08
560,9.372647e-09
561,5.5266547e-08
562,4.576608e-11
563,3.355899e-07
564,1.0879435e-11
565,1.6191286e-10
566,1.032587e-14
567,3.2408113e-17
568,1.9360311e-07
569,2.5445533e-12
570,1.6093386e-08
571,2.2151385e-11
572,0.87303597
573,4.5456883e-07
574,3.219072e-10
575,1.6435666e-06
576,2.5452231e-05
577,5.802879e-07
578,1.4187496e-08
579,4.0564125e-11
580,2.2483821e-09
581,9.969371e-10
582,2.072211e-07
583,3.6444504e-08
584,5.1009472e-05
585,2.6033158e-16
586,6.9113844e-09
587,2.6520982e-12
588,0.800901
589,1.6733915e-11
590,7.209739e-11
591,3.3997994e-13
592,4.2316567e-12
593,1.5214616e-10
594,8.8530454e-11
595,5.4863598e-08
596,0.0009830629
597,4.213546e-14
598,1.1999214e-05
599,3.8984843e-11
600,6.9246515e-09
601,4.3655184e-15
602,4.3129898e-08
603,5.1949924e-09
604,1.3259044e-07
605,6.746929e-08
606,2.614665e-11
607,2.6129154e-08
608,1.243649e-09
609,1.373171e-08
610,7.7234455e-15
611,0.09473005
612,4.4575433e-12
613,3.818833e-09
614,6.830589e-10
615,1.0266574e-12
616,9.649067e-09
617,1.0037736e-07
618,4.361049e-07
619,3.3735564e-12
620,1.1581244e-10
621,2.5973548e-05
622,6.415235e-08
623,2.7026641e-11
624,1.3427273e-11
625,5.5612008e-11
626,2.2774046e-05
627,2.9756224e-05
628,2.2972515e-07
629,1.384961e-08
630,1.728743e-08
631,1.5378028e-10
632,4.2504967e-06
633,3.270531e-07
634,5.5994914e-10
635,2.720901e-08
636,1.0916316e-05
637,4.020396e-12
638,1.6861887e-11
639,5.0532204e-08
640,2.0903823e-05
641,5.183192e-10
642,6.491114e-12
643,0.00064043346
644,1.3249985e-12
645,4.7589564e-14
646,1.20034205e-08
647,1.4584398e-07
648,0.0010617027
649,2.585154e-08
650,1.1034554e-11
651,1.3997512e-12
652,2.6659198e-12
653,4.7735693e-08
654,2.1897904e-08
655,1.8122746e-06
656,1.5004384e-14
657,2.1383186e-10
658,1.525857e-20
659,5.0811508e-08
660,8.258021e-10
661,4.4595326e-06
662,8.656602e-09
663,9.670153e-09
664,4.2680714e-08
665,3.740991e-07
666,5.1962087e-11
667,7.1680284e-09
668,2.5227829e-08
669,2.0483907e-07
670,1.0370808e-09
671,2.923505e-08
672,3.7007148e-08
673,1.3667328e-09
674,1.3346052e-10
675,9.27493e-10
676,2.0627315e-10
677,5.8739636e-07
678,8.028219e-09
679,1.7664814e-10
680,8.3384316e-10
681,3.7075037e-10
682,1.5360166e-15
683,5.1482218e-08
684,3.5149372e-07
685,2.5585648e-14
686,2.2585919e-08
687,1.9930354e-17
688,0.00024041213
689,9.033837e-10
690,8.679312e-17
691,9.911279e-07
692,0.00019056413
693,2.086236e-11
694,1.1258784e-08
695,0.0010617027
696,6.6756045e-10
697,3.2141223e-12
698,1.495229e-09
699,1.6007299e-07
700,1.9226978e-10
701,8.918695e-06
702,0.00014450614
703,9.439115e-13
704,4.7383e-10
705,5.3893388e-09
706,8.97202e-10
707,5.8075727e-08
708,4.904655e-11
709,0.0019431014
710,1.388523e-10
711,7.078438e-14
712,1.5460115e-10
713,1.7623446e-11
714,2.0437771e-09
715,7.468673e-08
716,3.684368e-12
717,9.359522e-09
718,5.4413515e-08
719,3.6517686e-12
720,9.73992e-06
721,1.392395e-08
722,2.5767384e-09
723,1.1793064e-09
724,2.221083e-05
725,1.105561e-11
726,3.261673e-16
727,2.0643836e-05
728,6.241604e-12
729,1.0223463e-06
730,7.643932e-09
731,1.9451255e-12
732,1.4179082e-08
733,2.1503058e-07
734,7.628107e-09
735,2.4326825e-11
736,1.13329655e-07
737,2.1428956e-10
738,4.6746896e-16
739,2.93653e-11
740,7.4313575e-05
741,2.0815735e-06
742,1.4498587e-09
743,4.54984e-05
744,2.5413065e-08
745,0.00011221859
746,7.658192e-14
747,1.6005638e-11
748,9.18104e-08
749,2.4712934e-05
750,3.7238295e-13
751,1.1559631e-10
752,1.3873167e-06
753,2.6297036e-09
754,1.5209863e-06
755,8.679312e-17
756,2.166521e-17
757,2.336794e-09
758,0.0022398853
759,1.0395698e-12
760,7.6312523e-10
761,1.196079e-07
762,1.526693e-08
763,6.5740705e-11
764,3.5187586e-09
765,3.424942e-13
766,1.205311e-14
767,1.82678e-09
768,6.850384e-11
769,5.36171e-11
770,6.47415e-10
771,1.0700065e-05
772,8.219768e-09
773,1.185738e-06
774,2.2458903e-07
775,5.5395e-08
776,2.3368033e-08
777,2.4079292e-09
778,6.1763745e-14
779,3.8701824e-06
780,4.213546e-14
781,3.1190854e-09
782,3.4966414e-09
783,3.8948698e-07
784,0.0040413416
785,7.4374346e-10
786,3.3199473e-07
787,1.1558004e-07
788,2.2151385e-11
789,1.9081938e-07
790,1.1164479e-05
791,6.152773e-10
792,9.038207e-11
793,3.1005865e-07
794,3.6242725e-12
795,9.655193e-08
796,3.1466797e-08
797,2.5265314e-11
798,4.199796e-06
799,5.138822e-13
800,6.7437776e-13
801,1.9149084e-08
802,1.37916e-13
803,1.8838353e-11
804,3.4546138e-05
805,1.1324098e-10
806,0.0021369616
807,1.5905809e-07
808,2.772513e-18
809,2.0881599e-07
810,4.539949e-11
811,8.260229e-08
812,2.033443e-07
813,1.1398319e-10
814,3.741543e-14
815,1.30925395e-08
816,4.1223382e-11
817,6.425041e-15
818,1.17838965e-07
819,2.2436176e-12
820,3.53306e-14
821,1.5070672e-11
822,1.453739e-08
823,0.14310889
824,8.5757296e-13
825,7.035471e-13
826,8.260314e-11
827,3.566336e-08
828,6.754548e-11
829,5.244137e-05
830,7.4512954e-08
831,1.74058e-08
832,4.1622187e-15
833,1.6820193e-05
834,6.57927e-08
835,1.6654718e-16
836,1.7820366e-08
837,1.4379956e-10
838,3.493823e-10
839,1.2324085e-09
840,7.755819e-12
841,1.7234663e-05
842,2.842412e-12
843,4.0148425e-08
844,5.954702e-11
845,2.88262e-10
846,0.00031925304
847,7.138029e-14
848,6.714595e-11
849,4.523193e-07
850,1.837204e-07
851,6.1176134e-12
852,5.5994914e-10
853,4.462391e-13
854,7.033693e-12
855,0.015606772
856,1.3630516e-06
857,2.506013e-08
858,9.086974e-05
859,1.5265558e-08
860,3.0462808e-09
861,1.01093925e-10
862,1.640086e-09
863,4.1021013e-09
864,2.4172425e-07
865,1.0722793e-10
866,2.8569362e-11
867,6.5888706e-10
868,6.317378e-10
869,1.6013313e-08
870,1.4379956e-10
871,8.258021e-10
872,1.1605355e-11
873,1.5821094e-12
874,2.1432326e-07
875,2.846523e-12
876,4.5054705e-05
877,1.1254859e-09
878,3.483553e-05
879,9.470759e-10
880,1.2662967e-07
881,1.2689744e-15
882,7.851304e-06
883,4.763901e-11
884,7.416634e-08
885,3.7356937e-13
886,5.1968243e-09
887,7.910985e-08
888,8.364457e-11
889,2.574463e-09
890,3.0819044e-07
891,1.9309459e-12
892,1.4156714e-07
893,4.5731835e-10
894,0.000111243404
895,9.335677e-12
896,9.345033e-06
897,1.8038699e-09
898,1.2539415e-09
899,8.35263e-05
900,5.454811e-10
901,1.5067347e-10
902,1.0032739e-05
903,2.0030379e-10
904,7.9514626e-07
905,5.0486015e-09
906,7.3555055e-09
907,1.602774e-06
908,7.528251e-09
909,1.8845743e-09
910,3.592006e-06
911,5.7780354e-09
912,5.2411885e-08
913,3.884068e-09
914,5.965732e-05
915,5.995465e-13
916,3.3814618e-12
917,2.611947e-07
918,1.183685e-11
919,8.4547e-08
920,2.4326727e-09
921,2.3302e-10
922,1.4391829e-09
923,7.070541e-10
924,1.3495013e-09
925,1.5537695e-07
926,6.438986e-11
927,4.3042708e-10
928,3.0164152e-08
929,1.6353643e-09
930,9.67907e-08
931,4.8943605e-08
932,3.978646e-10
933,2.58663e-09
934,0.00020446081
935,3.6539443e-12
936,5.2325833e-09
937,3.8558983e-09
938,1.727964e-09
939,7.1010203e-12
940,7.097862e-09
941,7.6765555e-10
942,2.3361436e-12
943,1.218648e-07
944,6.228372e-11
945,0.00021329075
946,1.7912893e-10
947,4.9053606e-06
948,1.4320873e-09
949,5.380569e-09
950,1.2874094e-09
951,3.9549013e-11
952,3.7007148e-08
953,1.8065388e-06
954,2.9855047e-09
955,4.611142e-09
956,6.627966e-13
957,7.537643e-08
958,2.032445e-12
959,1.3685274e-08
960,3.898557e-05
961,1.0329881e-08
962,3.076761e-08
963,2.710988e-09
964,2.4257848e-05
965,6.2003975e-09
966,1.8386882e-11
967,7.145428e-11
968,5.6083064e-07
969,2.3161555e-12
970,1.1528107e-11
971,1.0286843e-11
972,2.7316672e-13
973,8.921244e-13
974,1.2259466e-07
975,3.076761e-08
976,5.2476793e-18
977,2.2042297e-08
978,1.499308e-08
979,1.4730601e-10
980,5.4520065e-08
981,9.891432e-09
982,3.435003e-08
983,2.7083834e-06
984,3.105577e-05
985,1.3497319e-14
986,1.106879e-12
987,0.007554268
988,7.0112955e-09
989,7.657929e-09
990,1.81561e-14
991,1.1915542e-13
992,2.4124175e-10
993,1.1917282e-09
994,3.286116e-11
995,1.19255e-09
996,2.1303308e-09
997,0.0035596373
998,1.020981e-08
999,6.4606006e-06
