,id,count
181,521,87.491104
182,525,
183,529,218.94463
184,532,158.87285
185,534,72.07966
186,540,69.05146
187,544,244.453
188,547,197.49062
189,549,81.70132
190,563,63.41365
191,564,216.99438
192,567,113.59021
193,572,171.91003
194,577,209.32385
195,578,250.5232
196,585,231.4615
197,588,226.03227
198,589,188.62057
199,590,126.710915
200,592,86.61261
201,594,110.45257
202,596,79.12127
203,598,240.32141
204,599,186.69727
205,605,89.19306
206,606,158.51567
207,607,214.95619
208,608,211.00514
209,609,
210,610,214.31374
211,611,102.88852
212,614,
213,615,185.76549
214,616,212.77235
215,617,167.53758
216,618,218.46858
217,624,119.188675
218,629,183.08391
219,631,87.36725
220,633,92.47481
221,637,81.847466
222,638,151.83351
223,643,
224,644,184.14597
225,645,66.12748
226,646,199.35136
227,648,173.71655
228,650,71.892685
229,651,104.48795
230,652,228.98799
231,656,171.08705
232,657,86.636734
233,659,84.32227
234,660,197.29216
235,662,130.00885
236,665,241.20631
237,675,
238,681,167.5955
239,682,183.97699
240,685,54.521606
241,686,224.38054
242,689,74.99754
243,696,158.97838
244,703,191.89977
245,704,130.20203
246,705,169.65056
247,714,198.82329
248,717,74.98669
249,718,90.08731
250,720,74.5444
251,721,258.96097
252,723,202.20638
253,726,100.24972
254,728,201.80162
255,730,104.22698
256,731,74.8675
257,734,249.29881
258,737,68.52298
259,738,72.77544
260,745,243.17714
261,746,79.67829
262,749,203.4656
263,752,75.426636
264,753,86.79471
265,758,196.72255
266,765,104.85053
267,766,239.49892
268,768,70.77683
269,769,215.91486
270,774,190.70705
271,775,113.60207
272,781,
273,784,231.98012
274,794,88.663795
275,795,235.41432
276,796,67.82933
277,802,95.18681
278,803,90.10748
279,805,74.29912
280,806,215.36964
281,807,130.26472
282,809,65.25993
283,810,217.7864
284,812,94.64612
285,814,112.78749
286,818,213.33784
287,819,238.16612
288,825,17.78538
289,836,107.800385
290,839,178.25346
291,847,228.90402
292,848,97.16557
293,851,204.07066
294,852,172.1062
295,853,42.199802
296,857,195.62419
297,858,88.825356
298,859,196.10162
299,861,22.609985
300,867,167.57454
301,870,210.36821
302,871,203.17258
303,872,258.32568
304,874,265.03348
305,881,239.5724
306,886,171.5807
307,890,
308,895,191.49144
309,899,71.030975
310,900,222.1183
311,901,222.86858
312,902,228.73523
313,903,71.92192
314,913,233.70569
315,918,233.40239
316,923,173.61037
317,924,71.76323
318,926,59.11831
319,927,74.20816
320,930,192.24562
321,934,64.23727
322,937,190.92474
323,939,152.5135
324,941,88.89487
325,942,252.40479
326,946,216.7532
327,950,136.69466
328,953,84.799225
329,959,40.181564
330,961,60.394318
331,962,93.11958
332,964,72.1302
333,969,197.34813
334,971,160.03326
335,976,68.214005
336,978,212.01466
337,980,218.3539
338,981,200.19496
339,990,228.89034
340,993,64.924835
341,996,68.586655
342,998,249.51363
343,999,207.84895
344,1006,157.99878
345,1008,85.694275
346,1013,77.75369
347,1015,116.57375
348,1016,179.09766
349,1022,225.12347
350,1026,203.8539
351,1028,242.9807
352,1031,31.30409
353,1034,
354,1037,228.80263
355,1040,
356,1042,71.85906
357,1046,91.10388
358,1048,118.61642
359,1049,159.66658
360,1050,
361,1051,224.14409
362,1052,202.31111
363,1055,93.78233
364,1060,174.65573
365,1064,85.58769
366,1066,78.49986
367,1071,165.77068
368,1073,82.713135
369,1089,230.81042
370,1091,144.72614
371,1092,62.991936
372,1093,213.4969
373,1096,227.70619
374,1097,207.39171
375,1098,63.061554
376,1099,83.64447
377,1102,231.99063
378,1107,93.598404
379,1109,82.33119
380,1111,42.66707
381,1112,136.99121
382,1114,268.16782
383,1116,224.68427
384,1117,186.43718
385,1118,84.327995
386,1122,
387,1124,200.26202
388,1127,112.252655
389,1133,240.87938
390,1134,74.489815
391,1135,173.75905
392,1139,233.34329
393,1143,
394,1150,95.112564
395,1151,127.566475
396,1153,220.43733
397,1155,61.489784
398,1162,67.9225
399,1163,195.03018
400,1166,25.260275
401,1171,63.355556
402,1172,65.82041
403,1173,227.04976
404,1174,88.97675
405,1177,108.95134
406,1178,89.92248
407,1184,100.31423
408,1185,128.32799
409,1186,100.52563
410,1187,219.31685
411,1188,235.60356
412,1191,188.93065
413,1207,121.025986
414,1213,86.21647
415,1215,179.46715
416,1223,234.27483
417,1227,143.04124
418,1236,
419,1237,
420,1238,96.69183
421,1241,68.25868
422,1248,77.46452
423,1250,71.90544
424,1251,214.67328
425,1253,106.11236
426,1255,139.72916
427,1257,243.85768
428,1261,123.77469
429,1262,242.55803
430,1265,189.37177
431,1273,225.23114
432,1277,214.76848
433,1278,150.39537
434,1280,94.45106
435,1284,170.3669
436,1285,240.35722
437,1288,91.01265
438,1295,128.5171
439,1297,269.6829
440,1299,230.58144
441,1304,204.53235
442,1308,64.42378
443,1310,132.83093
444,1311,158.13957
445,1314,72.90847
446,1315,136.84819
447,1318,27.367739
448,1320,245.82758
449,1321,217.46678
450,1322,213.42117
451,1330,180.79358
452,1333,203.87453
453,1334,195.72586
454,1341,214.24461
455,1344,160.87762
456,1351,211.20226
457,1354,57.22666
458,1356,
459,1363,146.26399
460,1365,203.93288
461,1369,168.29274
462,1373,111.71501
463,1375,133.83574
464,1377,66.19149
465,1379,209.77531
466,1380,223.73708
467,1381,119.70817
468,1384,180.14473
469,1390,220.49446
470,1393,219.7856
471,1395,
472,1399,217.98842
473,1400,102.89995
474,1401,107.50836
475,1404,215.90337
476,1408,85.11304
477,1409,30.51039
478,1413,196.25755
479,1416,217.08739
480,1418,127.99655
481,1423,82.759155
482,1424,60.730553
483,1425,71.82164
484,1433,251.58762
485,1434,175.28004
486,1436,227.03761
487,1442,215.77644
488,1444,63.787334
489,1445,183.2672
490,1452,231.57329
491,1455,197.57161
492,1462,
493,1467,31.704306
494,1472,70.876434
495,1475,104.362976
496,1493,174.06297
497,1501,199.81236
498,1503,233.54698
499,1504,233.55177
500,1505,62.802135
501,1511,240.17552
502,1512,
503,1513,176.13353
504,1514,96.4479
505,1528,244.14108
506,1533,256.25357
507,1534,62.88423
508,1536,187.01741
509,1537,60.0166
510,1539,88.56406
511,1550,202.84169
512,1552,188.8793
513,1554,202.01924
514,1555,240.02196
515,1556,49.66075
516,1559,71.591675
517,1563,226.02959
518,1566,232.08371
519,1567,97.85493
520,1568,79.945915
521,1571,203.24338
522,1572,67.37153
523,1574,
524,1577,86.74344
525,1583,56.36199
526,1585,85.715836
527,1586,212.90637
528,1587,215.64917
529,1596,192.98976
530,1602,76.77845
531,1604,93.84551
532,1605,70.46294
533,1610,234.68022
534,1611,145.52534
535,1616,95.71915
536,1617,148.76985
537,1618,72.95035
538,1622,50.586117
539,1623,61.61063
540,1628,231.31004
541,1631,60.6173
542,1632,222.24968
543,1633,204.54106
544,1634,233.7657
545,1636,219.30455
546,1637,148.29448
547,1643,85.658714
548,1644,150.02919
549,1646,106.14579
550,1648,200.07558
551,1651,84.09249
552,1656,54.60192
553,1658,148.06558
554,1659,67.0217
555,1665,98.405396
556,1666,145.68755
557,1670,93.92336
558,1674,191.95157
559,1679,241.93352
560,1680,238.92848
561,1683,254.50937
562,1686,67.27947
563,1691,148.29283
564,1693,61.18033
565,1696,90.471436
566,1697,127.37399
567,1703,95.13399
568,1706,64.243675
569,1709,212.87578
570,1710,74.53342
571,1712,
572,1713,178.6389
573,1718,253.46553
574,1719,212.5237
575,1722,220.22063
576,1723,180.40996
577,1724,221.76268
578,1728,65.33922
579,1730,90.190445
580,1732,63.24256
581,1737,59.528793
582,1745,65.36318
583,1747,87.363434
584,1748,87.09881
585,1755,141.58235
586,1759,87.07451
587,1761,224.35616
588,1764,190.30876
589,1765,200.70705
590,1766,62.75741
591,1768,56.995728
592,1770,72.84157
593,1771,192.37402
594,1774,113.627426
595,1785,163.85379
596,1788,240.85481
597,1792,83.842224
598,1794,197.56836
599,1797,152.10231
600,1798,65.35828
601,1799,254.19594
602,1802,142.84435
603,1806,76.49569
604,1808,81.6841
605,1810,224.1303
606,1818,31.338354
607,1819,238.26059
608,1820,243.95662
609,1822,200.88458
610,1826,245.71933
611,1827,196.21382
612,1835,85.71513
613,1841,125.989685
614,1842,128.8984
615,1843,96.37491
616,1846,55.671127
617,1849,69.12986
618,1850,253.20003
619,1851,108.40631
620,1857,
621,1858,194.33144
622,1860,121.31176
623,1861,208.01305
624,1864,92.82791
625,1869,229.35716
626,1871,
627,1872,27.659725
628,1875,59.002182
629,1878,263.05823
630,1879,215.07611
631,1885,47.110016
632,1888,100.94396
633,1889,61.12878
634,1890,137.18858
635,1896,155.69554
636,1897,231.0504
637,1898,
638,1900,89.378845
639,1905,82.720276
640,1908,98.357925
641,1909,138.03738
642,1913,
643,1918,110.16417
644,1922,268.2008
645,1923,172.28734
646,1925,212.21776
647,1926,157.68015
648,1927,237.97928
649,1930,200.53917
650,1935,86.12452
651,1939,97.3244
652,1942,122.43611
653,1943,
654,1948,276.3878
655,1949,219.29619
656,1951,138.8909
657,1953,126.5289
658,1959,
659,1963,70.59651
660,1967,194.73616
661,1973,213.2716
662,1975,87.29352
663,1976,64.372055
664,1990,132.12907
665,1993,116.71748
666,1997,82.97826
667,1999,174.2513
668,2001,198.98537
669,2004,68.576675
670,2010,141.2448
671,2013,157.40282
672,2017,236.58334
673,2021,133.23083
674,2023,79.76755
675,2026,203.02994
676,2037,71.43855
677,2039,79.557106
678,2041,62.070015
679,2046,56.728813
680,2050,94.479065
681,2060,225.57353
682,2067,138.37779
683,2069,208.33424
684,2072,207.1326
685,2074,205.36366
686,2079,164.38177
687,2083,80.182144
688,2085,95.35593
689,2087,71.34967
690,2093,176.09402
691,2094,73.82466
692,2097,88.62486
693,2103,114.95634
694,2104,
695,2107,241.59677
696,2108,61.654617
697,2110,31.33033
698,2115,243.01384
699,2117,71.470924
700,2125,241.19832
701,2127,262.3065
702,2133,63.50374
703,2134,257.79132
704,2135,143.49443
705,2141,230.55142
706,2143,73.77459
707,2145,58.71524
708,2146,92.29988
709,2147,219.79303
710,2148,
711,2149,
712,2165,120.48961
713,2166,177.19441
714,2177,96.95355
