,id,count
543,1633,196.22792
544,1634,222.25266
545,1636,202.98924
546,1637,146.16774
547,1643,81.9833
548,1644,143.43413
549,1646,93.93574
550,1648,186.90599
551,1651,84.97026
552,1656,44.088676
553,1658,139.61385
554,1659,57.145966
555,1665,110.30982
556,1666,136.02913
557,1670,94.03104
558,1674,197.18002
559,1679,206.94093
560,1680,211.1292
561,1683,206.27884
562,1686,63.231285
563,1691,144.54962
564,1693,56.562164
565,1696,92.730095
566,1697,132.18196
567,1703,100.452995
568,1706,66.91975
569,1709,181.12772
570,1710,71.60276
571,1712,
572,1713,160.93832
573,1718,223.67796
574,1719,171.19415
575,1722,202.01172
576,1723,155.3756
577,1724,220.96461
578,1728,75.8171
579,1730,79.63334
580,1732,59.76872
581,1737,49.781654
582,1745,57.88038
583,1747,87.11681
584,1748,87.30201
585,1755,142.68788
586,1759,82.34606
587,1761,215.62566
588,1764,191.73273
589,1765,176.33342
590,1766,54.788868
591,1768,39.508385
592,1770,56.830124
593,1771,192.71147
594,1774,118.88213
595,1785,171.9956
596,1788,214.4404
597,1792,83.46928
598,1794,198.91953
599,1797,150.38925
600,1798,63.240368
601,1799,201.52428
602,1802,138.58928
603,1806,77.31911
604,1808,77.20621
605,1810,187.43796
606,1818,100.46282
607,1819,210.68486
608,1820,199.69197
609,1822,206.57863
610,1826,213.42674
611,1827,180.47887
612,1835,74.59327
613,1841,117.483505
614,1842,150.4774
615,1843,81.794846
616,1846,43.900246
617,1849,82.38124
618,1850,204.51656
619,1851,110.00483
620,1857,
621,1858,189.72972
622,1860,121.83421
623,1861,203.273
624,1864,101.07557
625,1869,210.14435
626,1871,
627,1872,100.95134
628,1875,62.025696
629,1878,213.961
630,1879,212.9121
631,1885,37.56082
632,1888,99.58783
633,1889,70.847275
634,1890,135.69441
635,1896,174.34581
636,1897,194.34805
637,1898,
638,1900,69.93557
639,1905,86.66649
640,1908,106.44072
641,1909,137.9779
642,1913,
643,1918,122.07966
644,1922,207.03978
645,1923,159.0103
646,1925,213.45789
647,1926,175.28433
648,1927,221.523
649,1930,208.57716
650,1935,98.56332
651,1939,96.08132
652,1942,124.58135
653,1943,
654,1948,229.95833
655,1949,214.9287
656,1951,134.58394
657,1953,114.74682
658,1959,
659,1963,69.02761
660,1967,204.54634
661,1973,206.9943
662,1975,88.99927
663,1976,64.160736
664,1990,119.11495
665,1993,118.56008
666,1997,90.91871
667,1999,162.34042
668,2001,192.1044
669,2004,63.156696
670,2010,126.47773
671,2013,163.92279
672,2017,208.67934
673,2021,144.51657
674,2023,88.73885
675,2026,167.36461
676,2037,84.59645
677,2039,88.82803
678,2041,70.26565
679,2046,51.55058
680,2050,94.96871
681,2060,192.92653
682,2067,143.21324
683,2069,174.3044
684,2072,206.04707
685,2074,181.19887
686,2079,154.91469
687,2083,87.835045
688,2085,102.44626
689,2087,83.15523
690,2093,149.91
691,2094,59.44361
692,2097,94.0618
693,2103,120.50256
694,2104,
695,2107,201.34492
696,2108,66.11177
697,2110,104.80745
698,2115,205.45648
699,2117,64.08002
700,2125,219.67465
701,2127,199.92458
702,2133,64.77021
703,2134,207.1317
704,2135,142.90086
705,2141,186.05992
706,2143,70.82892
707,2145,49.103905
708,2146,78.17528
709,2147,190.87761
710,2148,
711,2149,
712,2165,123.44713
713,2166,178.2619
714,2177,104.16895
