Id,SalePrice
1814,103889.586
1815,77342.1
1816,97074.4
1817,137721.11
1818,175621.97
1819,121206.84
1820,
1821,104214.84
1822,132381.55
1823,
1824,
1825,123750.555
1826,115030.3
1827,110693.09
1828,152119.84
1829,148675.64
1830,141713.06
1831,143244.28
1832,
1833,146371.38
1834,
1835,
1836,135739.53
1837,
1838,130411.7
1839,88789.71
1840,
1841,
1842,109211.04
1843,149596.17
1844,
1845,136973.45
1846,144842.58
1847,
1848,
1849,
1850,124862.875
1851,148636.64
1852,124639.56
1853,136415.22
1854,137003.19
1855,101886.83
1856,165629.31
1857,162369.19
1858,165901.44
1859,120457.055
1860,164450.31
1861,119280.64
1862,
1863,
1864,
1865,301700.94
1866,289033.75
1867,235549.6
1868,294492.38
1869,195568.34
1870,214651.94
1871,227869.33
1872,166351.4
1873,
1874,134525.69
1875,194118.67
1876,202190.62
1877,213025.39
1878,206715.31
1879,
1880,122355.5
1881,339792.12
1882,
1883,
1884,
1885,180350.06
1886,
1887,199118.08
1888,294746.97
1889,164029.42
1890,144514.16
1891,119269.29
1892,113147.72
1893,163871.1
1894,
1895,167033.5
1896,126953.5
1897,132277.53
1898,125051.18
1899,124036.85
1900,133061.38
1901,170282.25
1902,162753.03
1903,
1904,131926.38
1905,177257.25
1906,136785.11
1907,188211.84
1908,103479.195
1909,123991.836
1910,111924.12
1911,
1912,
1913,154353.5
1914,87624.13
1915,233001.16
1916,101635.03
1917,236883.67
1918,137406.58
1919,157212.64
1920,192326.97
1921,429679.66
1922,295152.3
1923,
1924,188106.14
1925,195926.6
1926,383030.3
1927,137020.84
1928,157314.33
1929,116895.01
1930,130090.42
1931,125364.43
1932,144538.53
1933,157885.22
1934,180204.78
1935,156013.06
1936,176406.03
1937,
1938,154032.95
1939,231382.62
1940,190068.97
1941,172150.47
1942,
1943,151840.38
1944,289948.53
1945,318233.3
1946,
1947,246958.23
1948,
1949,267411.16
1950,
1951,242154.34
1952,209797.08
1953,156062.1
1954,170183.5
1955,144887.78
1956,
1957,152328.25
1958,
1959,173311.03
1960,119148.77
1961,133033.27
1962,111863.984
1963,116847.375
1964,121082.664
1965,138599.27
1966,145593.97
1967,292473.44
1968,323447.4
1969,382026.56
1970,477682.84
1971,509428.53
1972,349963.7
1973,225095.02
1974,288522.2
1975,483988.44
1976,244282.39
1977,395098.9
1978,327611.34
1979,265776.06
1980,164378.22
1981,280066.03
1982,191390.62
1983,176132.94
1984,134651.81
1985,
1986,
1987,160808.69
1988,155597.52
1989,
1990,
1991,184292.16
1992,189902.44
1993,
1994,249860.1
1995,169975.62
1996,238989.05
1997,
1998,367379.6
1999,236466.81
2000,
2001,235584.86
2002,222337.66
2003,223147.23
2004,246943.88
2005,
2006,188801.58
2007,220159.94
2008,186507.45
2009,178782.83
2010,180870.2
2011,
2012,138580.19
2013,182020.05
2014,186185.47
2015,142083.81
2016,203322.64
2017,190852.25
2018,137654.11
2019,122631.766
2020,126391.2
2021,105075.36
2022,198458.73
2023,149773.67
2024,
2025,342125.7
2026,169663.66
2027,142652.33
2028,133868.55
2029,144150.72
2030,
2031,
2032,216956.28
2033,233491.12
2034,138566.83
2035,195508.84
2036,150744.84
2037,155688.19
2038,218826.56
2039,158460.9
2040,
2041,185457.31
2042,
2043,
2044,222410.31
2045,
2046,169989.75
2047,159964.4
2048,127099.72
2049,169481.61
2050,
2051,99958.336
2052,146516.84
2053,
2054,109259.766
2055,157364.78
2056,127704.79
2057,128947.39
2058,232883.34
2059,140330.66
2060,191153.9
2061,181785.9
2062,138740.5
2063,108674.97
2064,141224.34
2065,
2066,171349.56
2067,132403.06
2068,165651.81
2069,92786.93
2070,111940.85
2071,96135.06
2072,179048.72
2073,126358.43
2074,78546.484
2075,
2076,114619.0
2077,155155.06
2078,127830.14
2079,137583.4
2080,110658.5
2081,128800.95
2082,
2083,141710.73
2084,103169.23
2085,117944.78
2086,108940.5
2087,123593.016
2088,125071.39
2089,90724.36
2090,115424.3
2091,
2092,136722.5
2093,139417.66
2094,
2095,143938.05
2096,96494.46
2097,
2098,187350.47
2099,74029.92
2100,
2101,131473.34
2102,144378.77
2103,97183.84
2104,166825.97
2105,
2106,108584.64
2107,252382.36
2108,123303.555
2109,116680.84
2110,135776.34
2111,
2112,
2113,123507.14
2114,124381.09
2115,147259.25
2116,108683.57
2117,155764.34
2118,120157.016
2119,106839.875
2120,105484.914
2121,
2122,132266.92
2123,
2124,165193.48
2125,164905.48
2126,165099.98
2127,
2128,136715.36
2129,
2130,153393.25
2131,127393.41
2132,
2133,121169.66
2134,120150.16
2135,99196.08
2136,
2137,118368.11
2138,
2139,138617.34
2140,123400.01
2141,
2142,
2143,
2144,165333.88
2145,129594.69
2146,144091.05
2147,
2148,141591.02
2149,
2150,202852.31
2151,108600.31
2152,
2153,240491.02
2154,
2155,138736.06
2156,
2157,230791.5
2158,
2159,165983.84
2160,160312.42
2161,233923.12
2162,481961.28
2163,304221.5
2164,
2165,
2166,134020.48
2167,
2168,
2169,189535.94
2170,104338.11
2171,
2172,
2173,180607.33
2174,
2175,
2176,
2177,256755.42
2178,184085.45
2179,
2180,271931.53
2181,158530.3
2182,207779.12
2183,161692.22
2184,139555.4
2185,135630.1
2186,140690.69
2187,
2188,152294.1
2189,
2190,
2191,
2192,
2193,
2194,
2195,100345.445
2196,111474.26
2197,121856.586
2198,136386.03
2199,194621.19
2200,137083.45
2201,121071.47
2202,133850.27
2203,
2204,
2205,
2206,153787.19
2207,163342.22
2208,212198.84
2209,227821.95
2210,112702.11
2211,112652.44
2212,107386.41
2213,
2214,140527.84
2215,109030.55
2216,171472.0
2217,123501.89
2218,119590.83
2219,103519.35
2220,90525.92
2221,235828.0
2222,244223.94
2223,
2224,
2225,158387.22
2226,245486.88
2227,179812.88
2228,244234.17
2229,221962.42
2230,138532.22
2231,195027.73
2232,161411.1
2233,154649.25
2234,196127.12
2235,
2236,303962.34
2237,391482.22
2238,201085.47
2239,
2240,170282.12
2241,157154.69
2242,
2243,123348.78
2244,114256.49
2245,132971.11
2246,
2247,
2248,116668.695
2249,113824.19
2250,124593.61
2251,
2252,201924.88
2253,131211.4
2254,
2255,
2256,171978.88
2257,192803.97
2258,
2259,
2260,169508.73
2261,183258.62
2262,167973.1
2263,342482.22
2264,268455.8
2265,235162.89
2266,239373.62
2267,407217.62
2268,341852.97
2269,
2270,164910.23
2271,227719.52
2272,177376.75
2273,149245.31
2274,170649.12
2275,179187.52
2276,171894.56
2277,214734.39
2278,151284.27
2279,121490.09
2280,
2281,181104.55
2282,176086.84
2283,117661.72
2284,108485.33
2285,139727.72
2286,127706.56
2287,294027.1
2288,258449.84
2289,438853.2
2290,481344.9
2291,304172.72
2292,452401.34
2293,487648.22
2294,395229.72
2295,542289.94
2296,203371.34
2297,259296.23
2298,299156.28
2299,429344.78
2300,353941.1
2301,
2302,263501.22
2303,222778.36
2304,231684.0
2305,199240.6
2306,200321.36
2307,189020.11
2308,209903.58
2309,224906.25
2310,172402.42
2311,202388.33
2312,
2313,159909.58
2314,179721.03
2315,155460.67
2316,182509.8
2317,170202.06
2318,152477.3
2319,147467.22
2320,140215.8
2321,
2322,165813.02
2323,128770.766
2324,142904.0
2325,175324.62
2326,
2327,196708.56
2328,
2329,175023.69
2330,151175.48
2331,415925.4
2332,342767.75
2333,317883.8
2334,264881.22
2335,251523.9
2336,312950.53
2337,182839.66
2338,283179.2
2339,175506.73
2340,408390.0
2341,
2342,202470.16
2343,222722.86
2344,201336.5
2345,213254.38
2346,180307.72
2347,184369.66
2348,205083.2
2349,177671.6
2350,
2351,220830.53
2352,215199.22
2353,295693.34
2354,
2355,
2356,140406.6
2357,188455.7
2358,
2359,117263.0
2360,115504.664
2361,150048.61
2362,
2363,138848.06
2364,150390.95
2365,206463.1
2366,160376.03
2367,198906.28
2368,213750.36
2369,
2370,142630.9
2371,141066.0
2372,204311.12
2373,
2374,296418.66
2375,202330.94
2376,315700.34
2377,268355.3
2378,124459.85
2379,223726.38
2380,
2381,193921.12
2382,182477.98
2383,198337.02
2384,228003.84
2385,135719.94
2386,141187.12
2387,129105.81
2388,
2389,124850.3
2390,
2391,137766.23
2392,107619.39
2393,142590.58
2394,133215.6
2395,237561.02
2396,
2397,
2398,135022.84
2399,
2400,
2401,114144.01
2402,136480.67
2403,200098.89
2404,
2405,152646.89
2406,121121.234
2407,131442.12
2408,151834.64
2409,124620.11
2410,175829.56
2411,120368.08
2412,160974.6
2413,134585.92
2414,131209.39
2415,169924.28
2416,120935.766
2417,141926.67
2418,120651.68
2419,138930.97
2420,126458.94
2421,167449.84
2422,
2423,
2424,
2425,106294.445
2426,158447.8
2427,
2428,161370.84
2429,112566.14
2430,130708.016
2431,130355.875
2432,
2433,154610.06
2434,139390.78
2435,158395.67
2436,89205.8
2437,113372.7
2438,122413.8
2439,110615.97
2440,123293.8
2441,129561.97
2442,102114.36
2443,120410.46
2444,127502.875
2445,117544.04
2446,143888.66
2447,
2448,143212.66
2449,113828.8
2450,158209.17
2451,129099.375
2452,179791.47
2453,97970.15
2454,120768.23
2455,127567.484
2456,145056.98
2457,114241.984
2458,126544.46
2459,103888.64
2460,
2461,114516.33
2462,129955.87
2463,122283.695
2464,189255.58
2465,132613.86
2466,125826.34
2467,
2468,109129.09
2469,117029.86
2470,202555.47
2471,172128.5
2472,227499.4
2473,138537.94
2474,123548.24
2475,189440.53
2476,126470.89
2477,138897.36
2478,165199.64
2479,130733.38
2480,134041.25
2481,
2482,123046.06
2483,114984.195
2484,
2485,
2486,157180.81
2487,161914.67
2488,132877.8
2489,156250.67
2490,161031.38
2491,
2492,
2493,
2494,
2495,141266.81
2496,202756.72
2497,151325.2
2498,114088.06
2499,
2500,146057.9
2501,143353.48
2502,149984.94
2503,123972.11
2504,106074.06
2505,199902.88
2506,244463.16
2507,299754.47
2508,234717.1
2509,211027.97
2510,202293.28
2511,167914.0
2512,187644.02
2513,
2514,190278.17
2515,
2516,154020.17
2517,126935.44
2518,141195.22
2519,196283.25
2520,200052.58
2521,180407.38
2522,
2523,120746.516
2524,130554.766
2525,133218.62
2526,143312.53
2527,119849.23
2528,119626.195
2529,121186.9
2530,113308.55
2531,
2532,235113.5
2533,166385.72
2534,185011.38
2535,
2536,
2537,165897.17
2538,162555.94
2539,154773.81
2540,148974.08
2541,157840.75
2542,156877.56
2543,133410.03
2544,154575.23
2545,135707.11
2546,134176.56
2547,132269.17
2548,
2549,175763.25
2550,290281.62
2551,117680.94
2552,145231.77
2553,
2554,
2555,110281.086
2556,110198.94
2557,123181.42
2558,
2559,138697.33
2560,115184.375
2561,116255.94
2562,122950.27
2563,120889.06
2564,139774.84
2565,128293.28
2566,143961.84
2567,142242.1
2568,
2569,
2570,111555.95
2571,
2572,143151.1
2573,
2574,208571.84
2575,140828.28
2576,
2577,
2578,93957.02
2579,80489.016
2580,
2581,221014.84
2582,123439.18
2583,229889.25
2584,
2585,190756.56
2586,214283.89
2587,
2588,
2589,137720.12
2590,211251.67
2591,211687.5
2592,210922.62
2593,
2594,146242.47
2595,
2596,306352.34
2597,
2598,
2599,312586.53
2600,216317.97
2601,159665.6
2602,104063.02
2603,
2604,
2605,100155.49
2606,141267.31
2607,
2608,227785.55
2609,166427.11
2610,
2611,207955.53
2612,
2613,127388.78
2614,123678.32
2615,
2616,145508.3
2617,
2618,
2619,225342.1
2620,158702.75
2621,
2622,176398.81
2623,230532.66
2624,342640.1
2625,258847.47
2626,
2627,164457.3
2628,400804.1
2629,456497.34
2630,294239.16
2631,399102.1
2632,349423.03
2633,246699.81
2634,347160.38
2635,
2636,174338.16
2637,
2638,278636.2
2639,163493.4
2640,145810.69
2641,133371.31
2642,204210.78
2643,114868.164
2644,129481.59
2645,110541.4
2646,107426.16
2647,116448.61
2648,152931.75
2649,142295.84
2650,119655.14
2651,126166.945
2652,384005.66
2653,193630.2
2654,248436.55
2655,441471.2
2656,253008.48
2657,259188.67
2658,
2659,273495.4
2660,332957.06
2661,354735.7
2662,317884.2
2663,
2664,228786.4
2665,279998.78
2666,243394.2
2667,159246.22
2668,164099.66
2669,169954.98
2670,273765.2
2671,154442.17
2672,170838.4
2673,
2674,
2675,150545.56
2676,161267.27
2677,
2678,
2679,249581.2
2680,269366.4
2681,
2682,283569.56
2683,309863.4
2684,
2685,
2686,216247.38
2687,
2688,165659.12
2689,158923.11
2690,490445.75
2691,181711.17
2692,
2693,173559.47
2694,
2695,158864.72
2696,150508.3
2697,196093.25
2698,159016.38
2699,191383.06
2700,148876.84
2701,
2702,123385.71
2703,121342.91
2704,
2705,
2706,115400.72
2707,
2708,
2709,
2710,
2711,261774.36
2712,357583.6
2713,173015.6
2714,116849.734
2715,
2716,
2717,182344.56
2718,231501.44
2719,158992.62
2720,165513.1
2721,134479.0
2722,197738.88
2723,135754.97
2724,124039.92
2725,
2726,144925.72
2727,165018.22
2728,
2729,128277.22
2730,145862.69
2731,118736.64
2732,120356.25
2733,159666.84
2734,155479.16
2735,150335.05
2736,139510.5
2737,126121.24
2738,
2739,
2740,125472.69
2741,142749.89
2742,
2743,169051.14
2744,141727.56
2745,136093.31
2746,129564.586
2747,148641.31
2748,113877.805
2749,131838.6
2750,145987.22
2751,125175.8
2752,146345.12
2753,144734.39
2754,291144.0
2755,125523.164
2756,98371.914
2757,103499.89
2758,87800.45
2759,131870.98
2760,165345.52
2761,155903.58
2762,141041.7
2763,198511.14
2764,129927.02
2765,
2766,145377.5
2767,101978.41
2768,
2769,144297.31
2770,133384.47
2771,112815.555
2772,
2773,169006.56
2774,155989.92
2775,141401.06
2776,134407.33
2777,130034.92
2778,98894.234
2779,145416.22
2780,119722.52
2781,101959.55
2782,109943.695
2783,122960.5
2784,120832.97
2785,126787.266
2786,89898.52
2787,120384.62
2788,104015.05
2789,199040.6
2790,
2791,61097.71
2792,
2793,157956.02
2794,116448.11
2795,112687.67
2796,112893.67
2797,242872.89
2798,129123.39
2799,122552.8
2800,
2801,119565.09
2802,135057.8
2803,223176.94
2804,98318.84
2805,100900.16
2806,103152.82
2807,140377.55
2808,
2809,113225.14
2810,133866.56
2811,
2812,
2813,
2814,252004.11
2815,
2816,
2817,147586.23
2818,119896.945
2819,
2820,153472.34
2821,118040.92
2822,159911.9
2823,418853.84
2824,192410.22
2825,139670.97
2826,125637.3
2827,145782.6
2828,277472.84
2829,206444.81
2830,232945.72
2831,174251.05
2832,275913.78
2833,263793.1
2834,190680.56
2835,206195.45
2836,164167.92
2837,180848.81
2838,126921.18
2839,156426.84
2840,
2841,191840.88
2842,206047.38
2843,133688.25
2844,160895.42
2845,111467.59
2846,
2847,197424.4
2848,
2849,206995.16
2850,267897.62
2851,
2852,207634.12
2853,222394.86
2854,121717.17
2855,191066.9
2856,191948.34
2857,170224.53
2858,179503.88
2859,151677.06
2860,
2861,145338.44
2862,168970.02
2863,
2864,253787.55
2865,119399.984
2866,139072.56
2867,110354.55
2868,119178.06
2869,139468.25
2870,160262.33
2871,
2872,79429.8
2873,125384.9
2874,150427.14
2875,141266.88
2876,134809.2
2877,121967.92
2878,127605.95
2879,143774.28
2880,121221.72
2881,148235.45
2882,166623.42
2883,155740.48
2884,170764.66
2885,137764.0
2886,253654.22
2887,119219.39
2888,126270.51
2889,
2890,94357.13
2891,145912.03
2892,
2893,
2894,
2895,241473.47
2896,247607.28
2897,221472.9
2898,202474.7
2899,189399.92
2900,148372.88
2901,
2902,
2903,301102.4
2904,323198.62
2905,138443.2
2906,203918.12
2907,109225.14
2908,115298.04
2909,
2910,
2911,104005.8
2912,160793.39
2913,108570.1
2914,
2915,
2916,107774.484
2917,163498.0
2918,
2919,230245.53
